5115	甜点	 杨浦区	9	72	72	72	28
5116	浙菜	 闵行区	29	66	65	66	37
5117	本菜	 浦东新区	76	79	78	81	79
5118	快餐	 杨浦区	161	78	75	77	18
5119	海鲜	 浦东新区	2767	87	85	79	339
5120	快餐	 浦东新区	312	81	73	74	6
5121	甜点	 浦东新区	157	77	82	74	39
5122	快餐	 闵行区	883	80	72	77	30
5123	浙菜	 闵行区	149	75	70	73	51
5124	快餐	 杨浦区	99	74	71	73	52
5125	烧烤	 浦东新区	11	66	66	67	42
5126	美食	 杨浦区	33	71	69	69	66
5127	啡厅	 杨浦区	151	74	76	75	44
5128	北菜	 浦东新区	74	71	69	71	58
5129	浙菜	 闵行区	57	78	70	73	47
5130	快餐	 浦东新区	37	71	67	69	12
5131	甜点	 浦东新区	228	74	74	67	18
5132	浙菜	 浦东新区	6	70	69	70	37
5133	浙菜	 闵行区	11	73	71	71	58
5134	浙菜	 杨浦区	51	69	66	68	61
5135	快餐	 浦东新区	307	74	74	68	14
5136	湘菜	 浦东新区	89	74	69	71	53
5137	快餐	 浦东新区	3	69	69	70	11
5138	烧烤	 杨浦区	27	74	72	74	60
5139	美食	 杨浦区	11	70	69	69	15
5140	海鲜	 浦东新区	56	74	75	74	64
5141	快餐	 杨浦区	447	83	71	74	12
5142	川菜	 浦东新区	260	72	71	71	67
5143	快餐	 浦东新区	119	73	63	68	14
5144	烧烤	 杨浦区	7	77	70	77	20
5145	海鲜	 杨浦区	1	69	69	69	100
5146	疆菜	 浦东新区	40	68	65	66	35
5147	啡厅	 浦东新区	74	76	79	78	27
5148	粤菜	 杨浦区	29	76	72	74	163
5149	火锅	 杨浦区	54	71	70	71	71
5150	美食	 杨浦区	4	69	69	69	23
5151	粤菜	 杨浦区	29	76	72	74	163
5152	火锅	 浦东新区	17	74	73	74	63
5153	烧烤	 杨浦区	15	76	77	77	50
5154	粤菜	 杨浦区	1	72	72	72	81
5155	粤菜	 杨浦区	1	72	72	72	81
5156	快餐	 杨浦区	97	78	76	74	44
5157	湘菜	 浦东新区	319	71	68	70	65
5158	啡厅	 浦东新区	2	72	72	72	32
5159	川菜	 杨浦区	4	74	74	74	10
5160	粤菜	 杨浦区	16	73	70	70	26
5161	浙菜	 闵行区	638	81	83	76	99
5162	啡厅	 杨浦区	83	77	78	77	52
5163	浙菜	 杨浦区	21	79	74	72	55
5164	助餐	 杨浦区	41	74	74	73	100
5165	西餐	 杨浦区	70	71	71	70	78
5166	快餐	 浦东新区	50	72	75	73	20
5167	粤菜	 杨浦区	108	71	67	68	291
5168	粤菜	 杨浦区	82	66	66	65	58
5169	粤菜	 杨浦区	82	66	66	65	58
5170	快餐	 杨浦区	16	75	66	73	16
5171	快餐	 浦东新区	19	67	66	67	15
5172	火锅	 浦东新区	400	90	83	88	54
5173	川菜	 杨浦区	188	77	73	79	51
5174	烧烤	 杨浦区	21	72	72	72	57
5175	浙菜	 杨浦区	4	68	68	68	34
5176	浙菜	 杨浦区	4	68	68	68	34
5177	海鲜	 浦东新区	16	71	68	71	146
5178	料理	 浦东新区	2565	77	72	74	89
5179	料理	 浦东新区	2565	77	72	74	89
5180	浙菜	 杨浦区	32	66	66	65	59
5181	粤菜	 杨浦区	32	70	69	69	38
5182	快餐	 杨浦区	458	73	67	66	96
5183	龙虾	 杨浦区	99	69	66	66	97
5184	龙虾	 杨浦区	1179	88	74	78	121
5185	火锅	 浦东新区	126	76	76	77	111
5186	美食	 浦东新区	235	77	77	75	100
5187	快餐	 杨浦区	14	74	73	74	12
5188	火锅	 浦东新区	2775	88	87	86	129
5189	火锅	 浦东新区	391	76	80	77	116
5190	快餐	 浦东新区	207	69	71	68	25
5191	快餐	 浦东新区	119	73	74	74	26
5192	本菜	 浦东新区	900	84	87	89	177
5193	本菜	 浦东新区	390	79	85	81	92
5194	西餐	 浦东新区	706	86	87	87	92
5195	啡厅	 浦东新区	188	81	78	80	37
5196	甜点	 浦东新区	115	71	73	67	32
5197	美食	 浦东新区	1308	75	77	73	107
5198	啡厅	 浦东新区	188	81	78	80	37
5199	快餐	 浦东新区	207	69	71	68	25
5200	南菜	 浦东新区	571	75	83	80	103
5201	本菜	 浦东新区	900	84	87	89	177
5202	疆菜	 浦东新区	1292	83	82	79	89
5203	浙菜	 浦东新区	94	62	60	60	47
5204	料理	 杨浦区	4	73	70	73	27
5205	蟹宴	 浦东新区	347	74	78	79	83
5206	粤菜	 浦东新区	258	66	72	69	58
5207	快餐	 浦东新区	227	74	77	74	40
5208	快餐	 浦东新区	181	75	76	72	30
5209	快餐	 浦东新区	123	77	79	78	28
5210	料理	 浦东新区	315	82	82	83	67
5211	西餐	 浦东新区	369	85	88	84	72
5212	美食	 浦东新区	27	74	75	75	28
5213	蟹宴	 浦东新区	347	74	78	79	83
5214	蟹宴	 浦东新区	347	74	78	79	83
5215	海鲜	 浦东新区	387	83	81	81	145
5216	烧烤	 浦东新区	175	73	80	74	91
5217	西餐	 浦东新区	369	85	88	84	72
5218	粤菜	 浦东新区	258	66	72	69	58
5219	西餐	 浦东新区	369	85	88	84	72
5220	川菜	 杨浦区	11	71	71	73	33
5221	川菜	 浦东新区	5	70	69	69	25
5222	亚菜	 浦东新区	257	80	80	81	50
5223	美食	 浦东新区	36	84	85	84	76
5224	快餐	 浦东新区	14	72	68	72	13
5225	美食	 浦东新区	56	70	67	68	28
5226	美食	 浦东新区	36	80	75	80	20
5227	烧烤	 浦东新区	1767	82	80	79	116
5228	西餐	 杨浦区	12	73	73	74	39
5229	西餐	 杨浦区	12	73	73	74	39
5230	烧烤	 浦东新区	313	86	90	84	95
5231	烧烤	 杨浦区	16	70	71	73	52
5232	快餐	 杨浦区	30	70	68	68	17
5233	快餐	 杨浦区	38	71	69	71	34
5234	快餐	 浦东新区	1097	78	73	72	24
5235	快餐	 浦东新区	1097	78	73	72	24
5236	美食	 杨浦区	70	79	77	77	24
5237	快餐	 浦东新区	360	77	80	79	30
5238	快餐	 浦东新区	360	77	80	79	30
5239	快餐	 杨浦区	248	82	73	78	250
5240	美食	 杨浦区	10	66	66	66	80
5241	火锅	 杨浦区	74	72	69	72	66
5242	海鲜	 浦东新区	101	69	65	65	91
5243	川菜	 杨浦区	655	83	73	71	88
5244	火锅	 杨浦区	126	92	76	90	81
5245	烧烤	 杨浦区	1	70	70	70	20
5246	龙虾	 杨浦区	13	72	71	71	112
5247	甜点	 杨浦区	35	79	81	83	16
5248	龙虾	 杨浦区	10	74	74	74	53
5249	龙虾	 杨浦区	10	74	74	74	53
5250	火锅	 浦东新区	155	75	76	74	105
5251	西餐	 杨浦区	40	71	70	71	78
5252	西餐	 杨浦区	40	71	70	71	78
5253	西餐	 杨浦区	40	71	70	71	78
5254	龙虾	 杨浦区	11	71	71	70	60
5255	海鲜	 杨浦区	99	76	72	71	79
5256	浙菜	 杨浦区	51	66	64	65	94
5257	龙虾	 杨浦区	512	86	79	84	83
5258	快餐	 杨浦区	1609	71	71	67	33
5259	美食	 杨浦区	1506	85	79	82	76
5260	海鲜	 杨浦区	644	87	76	83	159
5261	火锅	 浦东新区	3	72	71	70	30
5262	火锅	 杨浦区	13	73	70	71	40
5263	火锅	 杨浦区	30	72	72	72	50
5264	龙虾	 杨浦区	2	69	69	69	50
5265	烧烤	 杨浦区	23	71	68	69	32
5266	龙虾	 杨浦区	2	69	69	69	50
5267	浙菜	 杨浦区	1	69	69	69	16
5268	甜点	 杨浦区	9	71	71	70	10
5269	快餐	 杨浦区	51	72	72	72	15
5270	甜点	 杨浦区	9	71	71	70	10
5271	本菜	 浦东新区	562	71	70	68	25
5272	快餐	 杨浦区	28	78	75	80	24
5273	甜点	 杨浦区	46	66	65	66	163
5274	甜点	 杨浦区	46	66	65	66	163
5275	甜点	 杨浦区	78	75	72	73	34
5276	甜点	 杨浦区	78	75	72	73	34
5277	川菜	 浦东新区	63	73	66	69	32
5278	快餐	 杨浦区	7	73	72	73	11
5279	甜点	 杨浦区	115	66	66	65	19
5280	甜点	 杨浦区	115	66	66	65	19
5281	浙菜	 杨浦区	41	73	71	72	33
5282	甜点	 杨浦区	31	74	74	74	13
5283	甜点	 杨浦区	31	74	74	74	13
5284	火锅	 杨浦区	971	84	65	73	96
5285	火锅	 杨浦区	36	72	69	69	50
5286	美食	 杨浦区	15	74	70	72	19
5287	快餐	 杨浦区	20	71	68	70	3
5288	烧烤	 杨浦区	146	68	59	64	53
5289	快餐	 杨浦区	51	69	69	67	17
5290	快餐	 杨浦区	154	75	77	73	31
5291	快餐	 杨浦区	77	72	74	74	34
5292	啡厅	 杨浦区	228	80	84	81	40
5293	甜点	 杨浦区	31	72	73	73	11
5294	甜点	 杨浦区	27	72	73	76	18
5295	啡厅	 杨浦区	228	80	84	81	40
5296	甜点	 杨浦区	27	72	73	76	18
5297	本菜	 浦东新区	228	80	77	79	100
5298	本菜	 浦东新区	228	80	77	79	100
5299	快餐	 浦东新区	44	78	71	75	13
5300	火锅	 杨浦区	70	79	77	79	124
5301	疆菜	 杨浦区	206	89	69	77	38
5302	美食	 松江区	13	70	66	67	71
5303	快餐	 杨浦区	12	71	70	70	11
5304	火锅	 浦东新区	142	83	76	78	136
5305	西餐	 杨浦区	4	68	68	68	15
5306	西餐	 杨浦区	4	68	68	68	15
5307	快餐	 杨浦区	15	74	69	73	19
5308	快餐	 浦东新区	310	74	73	73	27
5309	本菜	 浦东新区	628	63	64	63	40
5310	西餐	 浦东新区	116	89	84	88	57
5311	西餐	 浦东新区	424	71	72	69	98
5312	啡厅	 浦东新区	176	76	73	74	35
5313	美食	 浦东新区	66	64	64	62	26
5314	啡厅	 浦东新区	176	76	73	74	35
5315	西餐	 浦东新区	116	89	84	88	57
5316	西餐	 浦东新区	116	89	84	88	57
5317	啡厅	 浦东新区	374	80	81	85	41
5318	啡厅	 浦东新区	374	80	81	85	41
5319	美食	 浦东新区	49	73	72	73	14
5320	川菜	 杨浦区	180	82	80	86	67
5321	川菜	 杨浦区	2345	79	85	85	80
5322	川菜	 杨浦区	391	72	74	73	62
5323	粤菜	 杨浦区	290	74	75	77	65
5324	火锅	 杨浦区	2926	81	81	82	127
5325	火锅	 杨浦区	1075	75	74	75	79
5326	快餐	 杨浦区	363	74	76	75	39
5327	快餐	 杨浦区	271	75	76	74	27
5328	快餐	 杨浦区	275	73	74	75	20
5329	快餐	 杨浦区	211	76	76	76	29
5330	快餐	 杨浦区	18	72	73	73	14
5331	烧烤	 杨浦区	465	79	82	84	78
5332	料理	 杨浦区	535	73	78	80	43
5333	西餐	 杨浦区	58	77	76	77	39
5334	西餐	 杨浦区	124	74	74	74	41
5335	甜点	 杨浦区	211	74	77	71	52
5336	甜点	 杨浦区	412	76	75	74	14
5337	甜点	 杨浦区	86	73	74	73	21
5338	甜点	 杨浦区	135	75	76	75	19
5339	啡厅	 杨浦区	16	72	72	72	32
5340	快餐	 杨浦区	363	74	76	75	39
5341	快餐	 杨浦区	6	70	72	71	20
5342	北菜	 杨浦区	1789	78	80	78	37
5343	甜点	 杨浦区	86	73	74	73	21
5344	西餐	 杨浦区	58	77	76	77	39
5345	啡厅	 杨浦区	16	72	72	72	32
5346	甜点	 杨浦区	62	71	69	68	15
5347	甜点	 杨浦区	62	71	69	68	15
5348	甜点	 杨浦区	62	71	69	68	15
5349	火锅	 杨浦区	5130	87	88	85	296
5350	火锅	 杨浦区	5130	87	88	85	296
5351	浙菜	 杨浦区	2	70	70	70	38
5352	美食	 杨浦区	27	59	59	59	36
5353	西餐	 浦东新区	736	82	82	86	46
5354	北菜	 浦东新区	159	73	69	70	32
5355	美食	 闵行区	4	68	70	71	15
5356	甜点	 浦东新区	128	75	73	73	27
5357	甜点	 浦东新区	128	75	73	73	27
5358	浙菜	 杨浦区	1112	78	79	78	81
5359	快餐	 杨浦区	35	73	73	74	18
5360	啡厅	 杨浦区	20	73	72	73	45
5361	快餐	 杨浦区	35	73	73	74	18
5362	啡厅	 杨浦区	20	73	72	73	45
5363	快餐	 浦东新区	43	69	69	69	15
5364	快餐	 浦东新区	159	74	71	73	25
5365	海鲜	 杨浦区	913	81	71	76	143
5366	甜点	 杨浦区	77	72	71	70	17
5367	海鲜	 杨浦区	406	78	74	74	136
5368	本菜	 浦东新区	464	80	82	83	93
5369	烧烤	 浦东新区	180	78	74	77	97
5370	西餐	 杨浦区	905	76	78	73	73
5371	快餐	 杨浦区	490	70	68	63	9
5372	川菜	 浦东新区	268	87	84	85	146
5373	川菜	 浦东新区	268	87	84	85	146
5374	川菜	 杨浦区	21	71	72	69	92
5375	浙菜	 杨浦区	901	82	80	76	99
5376	甜点	 杨浦区	451	81	72	79	11
5377	甜点	 杨浦区	451	81	72	79	11
5378	快餐	 杨浦区	248	81	85	80	28
5379	美食	 杨浦区	11	73	71	73	37
5380	海鲜	 杨浦区	2677	90	74	83	127
5381	西餐	 浦东新区	387	83	76	80	55
5382	西餐	 浦东新区	275	75	74	73	45
5383	浙菜	 杨浦区	8	74	71	72	4
5384	火锅	 浦东新区	55	79	82	80	135
5385	快餐	 浦东新区	188	78	80	77	26
5386	快餐	 浦东新区	60	78	78	76	27
5387	西餐	 浦东新区	181	90	90	89	113
5388	西餐	 浦东新区	25	71	72	71	30
5389	甜点	 杨浦区	22	77	78	80	19
5390	甜点	 杨浦区	47	77	74	74	14
5391	疆菜	 浦东新区	34	83	74	78	42
5392	快餐	 浦东新区	256	81	72	83	26
5393	甜点	 杨浦区	23	69	69	69	13
5394	浙菜	 浦东新区	35	78	76	78	61
5395	本菜	 浦东新区	86	78	79	79	76
5396	本菜	 浦东新区	79	73	73	75	112
5397	快餐	 杨浦区	623	77	75	76	19
5398	快餐	 杨浦区	45	75	78	77	17
5399	快餐	 杨浦区	623	77	75	76	19
5400	快餐	 杨浦区	45	75	78	77	17
5401	火锅	 杨浦区	5602	89	91	91	106
5402	火锅	 杨浦区	5602	89	91	91	106
5403	快餐	 杨浦区	87	83	81	80	27
5404	快餐	 杨浦区	87	83	81	80	27
5405	海鲜	 杨浦区	225	75	71	73	114
5406	浙菜	 浦东新区	449	75	81	78	138
5407	助餐	 浦东新区	607	70	77	75	181
5408	北菜	 浦东新区	33	76	73	77	20
5409	烧烤	 浦东新区	7	77	73	76	14
5410	浙菜	 闵行区	13	72	69	71	31
5411	快餐	 杨浦区	76	69	64	62	33
5412	快餐	 浦东新区	27	69	69	70	17
5413	火锅	 杨浦区	394	89	84	87	95
5414	蟹宴	 杨浦区	20	72	71	72	80
5415	蟹宴	 杨浦区	20	72	71	72	80
5416	海鲜	 杨浦区	147	75	68	69	123
5417	啡厅	 浦东新区	100	74	76	70	28
5418	啡厅	 浦东新区	100	74	76	70	28
5419	烧烤	 浦东新区	4	70	68	69	76
5420	快餐	 杨浦区	163	77	60	70	12
5421	北菜	 浦东新区	17	68	66	69	54
5422	本菜	 浦东新区	655	81	86	82	157
5423	浙菜	 浦东新区	1032	79	77	76	87
5424	甜点	 浦东新区	265	68	69	68	83
5425	美食	 浦东新区	27	79	74	78	25
5426	烧烤	 浦东新区	10	73	68	69	17
5427	美食	 杨浦区	31	71	71	69	72
5428	美食	 杨浦区	31	71	71	69	72
5429	亚菜	 浦东新区	1013	70	73	72	100
5430	料理	 浦东新区	2021	81	83	80	79
5431	浙菜	 浦东新区	887	71	71	70	77
5432	烧烤	 浦东新区	332	63	50	54	25
5433	助餐	 浦东新区	444	69	73	68	117
5434	西餐	 杨浦区	16	72	74	74	40
5435	美食	 浦东新区	1098	65	61	57	65
5436	龙虾	 浦东新区	46	73	70	72	142
5437	浙菜	 杨浦区	37	65	64	64	61
5438	浙菜	 杨浦区	22	71	69	71	23
5439	湘菜	 杨浦区	1537	78	74	72	89
5440	甜点	 杨浦区	47	74	77	73	22
5441	甜点	 杨浦区	47	74	77	73	22
5442	北菜	 浦东新区	271	74	71	74	72
5443	北菜	 浦东新区	271	74	71	74	72
5444	北菜	 浦东新区	3	69	69	69	15
5445	快餐	 杨浦区	41	84	85	83	30
5446	快餐	 杨浦区	69	71	72	70	28
5447	快餐	 杨浦区	21	76	73	77	28
5448	啡厅	 杨浦区	6	68	68	68	39
5449	啡厅	 杨浦区	6	68	68	68	39
5450	甜点	 杨浦区	28	75	73	74	23
5451	甜点	 杨浦区	28	75	73	74	23
5452	本菜	 浦东新区	625	84	81	78	141
5453	西餐	 杨浦区	15	70	70	71	18
5454	西餐	 杨浦区	15	70	70	71	18
5455	浙菜	 浦东新区	861	80	79	76	83
5456	啡厅	 浦东新区	248	82	83	79	43
5457	啡厅	 浦东新区	248	82	83	79	43
5458	快餐	 杨浦区	31	74	67	72	10
5459	本菜	 浦东新区	1354	79	75	74	217
5460	本菜	 浦东新区	1354	79	75	74	217
5461	啡厅	 浦东新区	134	68	69	68	25
5462	啡厅	 浦东新区	81	69	71	72	12
5463	啡厅	 浦东新区	31	69	69	70	13
5464	啡厅	 浦东新区	134	68	69	68	25
5465	快餐	 杨浦区	14	67	66	67	9
5466	火锅	 杨浦区	557	82	83	82	92
5467	快餐	 杨浦区	33	76	75	75	50
5468	烧烤	 杨浦区	91	75	66	71	27
5469	快餐	 浦东新区	9	69	69	69	16
5470	快餐	 浦东新区	615	73	74	72	21
5471	啡厅	 浦东新区	195	69	74	71	28
5472	快餐	 杨浦区	2140	76	62	67	16
5473	快餐	 杨浦区	2140	76	62	67	16
5474	快餐	 浦东新区	14	71	70	71	15
5475	快餐	 杨浦区	15	67	67	67	13
5476	西餐	 浦东新区	369	74	77	77	156
5477	西餐	 浦东新区	369	74	77	77	156
5478	西餐	 浦东新区	518	64	76	69	190
5479	西餐	 浦东新区	518	64	76	69	190
5480	浙菜	 杨浦区	57	74	72	75	65
5481	烧烤	 杨浦区	11	82	75	80	48
5482	西餐	 浦东新区	227	76	74	76	59
5483	快餐	 浦东新区	17	74	73	74	19
5484	浙菜	 杨浦区	46	75	70	73	79
5485	美食	 杨浦区	124	76	71	74	114
5486	西餐	 浦东新区	43	75	76	77	519
5487	西餐	 浦东新区	43	75	76	77	519
5488	西餐	 浦东新区	43	75	76	77	519
5489	川菜	 杨浦区	6	70	69	70	32
5490	烧烤	 杨浦区	538	87	77	82	85
5491	西餐	 浦东新区	207	76	75	77	47
5492	川菜	 杨浦区	21	72	71	73	58
5493	快餐	 杨浦区	52	68	64	66	14
5494	甜点	 杨浦区	64	72	72	73	15
5495	甜点	 杨浦区	64	72	72	73	15
5496	快餐	 杨浦区	35	70	66	67	71
5497	啡厅	 浦东新区	174	76	82	78	50
5498	甜点	 杨浦区	107	76	74	74	20
5499	火锅	 杨浦区	18	74	72	73	46
5500	北菜	 浦东新区	17	68	66	69	24
5501	快餐	 杨浦区	675	76	54	71	6
5502	快餐	 杨浦区	55	79	69	75	14
5503	美食	 浦东新区	13	75	69	72	58
5504	常菜	 杨浦区	10	73	73	74	30
5505	浙菜	 杨浦区	25	74	68	72	38
5506	快餐	 杨浦区	13	72	71	72	11
5507	浙菜	 浦东新区	104	71	72	72	77
5508	浙菜	 浦东新区	104	71	72	72	77
5509	川菜	 杨浦区	1	67	67	67	80
5510	火锅	 杨浦区	70	64	64	65	42
5511	啡厅	 浦东新区	776	86	88	84	55
5512	啡厅	 浦东新区	776	86	88	84	55
5513	西餐	 浦东新区	972	78	83	78	62
5514	西餐	 浦东新区	972	78	83	78	62
5515	西餐	 浦东新区	972	78	83	78	62
5516	火锅	 杨浦区	1018	84	78	76	103
5517	快餐	 杨浦区	42	75	69	75	10
5518	快餐	 杨浦区	42	75	69	75	10
5519	火锅	 杨浦区	504	75	84	81	90
5520	烧烤	 浦东新区	200	84	89	84	159
5521	火锅	 杨浦区	82	75	65	70	60
5522	湘菜	 杨浦区	291	74	72	69	74
5523	湘菜	 杨浦区	291	74	72	69	74
5524	海鲜	 闵行区	67	67	65	67	76
5525	湾菜	 浦东新区	64	83	89	87	55
5526	甜点	 杨浦区	37	69	68	67	30
5527	甜点	 杨浦区	37	69	68	67	30
5528	啡厅	 浦东新区	297	75	82	77	40
5529	啡厅	 浦东新区	297	75	82	77	40
5530	啡厅	 浦东新区	297	75	82	77	40
5531	浙菜	 杨浦区	216	74	76	73	77
5532	快餐	 杨浦区	16	71	66	68	12
5533	烧烤	 杨浦区	61	71	67	69	81
5534	快餐	 杨浦区	127	66	63	64	15
5535	粤菜	 杨浦区	1294	87	86	88	86
5536	粤菜	 杨浦区	1294	87	86	88	86
5537	甜点	 浦东新区	68	72	72	73	89
5538	烧烤	 杨浦区	7	68	67	70	75
5539	美食	 杨浦区	21	71	74	74	50
5540	烧烤	 杨浦区	7	68	67	70	75
5541	川菜	 杨浦区	15	77	73	74	74
5542	湘菜	 杨浦区	80	72	72	71	48
5543	甜点	 杨浦区	20	70	72	73	25
5544	湘菜	 杨浦区	164	77	72	74	87
5545	美食	 杨浦区	10	70	69	68	15
5546	北菜	 杨浦区	120	74	71	73	50
5547	西餐	 浦东新区	15	69	68	69	18
5548	浙菜	 杨浦区	105	70	67	68	65
5549	甜点	 闵行区	16	69	70	70	20
5550	甜点	 闵行区	16	69	70	70	20
5551	川菜	 杨浦区	91	74	70	73	49
5552	啡厅	 杨浦区	63	79	83	78	40
5553	啡厅	 杨浦区	63	79	83	78	40
5554	啡厅	 杨浦区	63	79	83	78	40
5555	快餐	 杨浦区	83	73	68	74	23
5556	甜点	 杨浦区	23	72	71	72	11
5557	甜点	 杨浦区	23	72	71	72	11
5558	快餐	 浦东新区	9	73	72	71	21
5559	川菜	 杨浦区	23	73	70	72	64
5560	甜点	 杨浦区	178	80	75	80	39
5561	快餐	 杨浦区	466	79	72	75	27
5562	美食	 杨浦区	81	74	69	71	36
5563	啡厅	 杨浦区	6	70	69	70	32
5564	啡厅	 杨浦区	6	70	69	70	32
5565	快餐	 杨浦区	303	72	72	72	25
5566	海鲜	 杨浦区	254	74	72	72	157
5567	甜点	 杨浦区	91	73	73	73	17
5568	甜点	 杨浦区	24	73	73	75	15
5569	快餐	 杨浦区	584	83	62	73	16
5570	湘菜	 杨浦区	11	70	70	72	45
5571	湘菜	 杨浦区	11	70	70	72	45
5572	面馆	 杨浦区	12	63	65	62	18
5573	快餐	 杨浦区	467	83	69	80	8
5574	美食	 杨浦区	209	86	75	80	31
5575	快餐	 杨浦区	467	83	69	80	8
5576	甜点	 杨浦区	256	75	75	77	7
5577	快餐	 杨浦区	186	70	68	68	18
5578	啡厅	 浦东新区	40	77	77	77	32
5579	浙菜	 闵行区	10	70	72	72	65
5580	快餐	 闵行区	17	71	70	72	64
5581	川菜	 杨浦区	335	73	64	66	59
5582	快餐	 杨浦区	230	77	65	72	15
5583	浙菜	 杨浦区	36	73	68	69	45
5584	浙菜	 浦东新区	327	89	90	89	337
5585	浙菜	 浦东新区	327	89	90	89	337
5586	甜点	 杨浦区	12	75	75	76	10
5587	甜点	 浦东新区	222	79	74	72	17
5588	火锅	 杨浦区	29	69	68	69	55
5589	浙菜	 闵行区	29	66	66	64	73
5590	本菜	 浦东新区	1218	88	80	85	68
5591	甜点	 杨浦区	17	71	73	74	13
5592	西餐	 杨浦区	13	73	74	74	15
5593	甜点	 杨浦区	57	72	72	71	25
5594	甜点	 杨浦区	57	72	72	71	25
5595	啡厅	 浦东新区	228	79	81	80	60
5596	啡厅	 浦东新区	228	79	81	80	60
5597	啡厅	 浦东新区	228	79	81	80	60
5598	美食	 杨浦区	1540	82	73	72	40
5599	快餐	 杨浦区	25	81	73	80	28
5600	西餐	 杨浦区	67	73	77	77	34
5601	啡厅	 杨浦区	140	82	81	80	38
5602	啡厅	 杨浦区	140	82	81	80	38
5603	快餐	 浦东新区	267	78	69	74	52
5604	龙虾	 杨浦区	128	81	77	78	59
5605	面馆	 杨浦区	237	81	69	76	19
5606	面馆	 杨浦区	237	81	69	76	19
5607	快餐	 杨浦区	51	77	68	73	17
5608	快餐	 杨浦区	51	77	68	73	17
5609	快餐	 杨浦区	51	77	68	73	17
5610	美食	 浦东新区	421	84	81	83	78
5611	川菜	 杨浦区	12	68	68	68	59
5612	甜点	 杨浦区	483	75	74	72	22
5613	甜点	 杨浦区	24	73	71	71	14
5614	甜点	 杨浦区	24	73	71	71	14
5615	快餐	 杨浦区	363	74	63	67	21
5616	海鲜	 杨浦区	142	74	68	72	98
5617	海鲜	 杨浦区	142	74	68	72	98
5618	浙菜	 杨浦区	244	72	77	74	236
5619	本菜	 杨浦区	1093	84	79	85	72
5620	本菜	 杨浦区	92	84	79	89	67
5621	啡厅	 浦东新区	83	66	68	66	51
5622	啡厅	 浦东新区	83	66	68	66	51
5623	啡厅	 浦东新区	83	66	68	66	51
5624	啡厅	 浦东新区	114	73	72	74	53
5625	浙菜	 闵行区	1324	81	78	78	78
5626	甜点	 闵行区	18	71	72	71	14
5627	快餐	 杨浦区	89	79	76	80	15
5628	快餐	 杨浦区	34	71	70	70	18
5629	快餐	 杨浦区	29	70	68	69	5
5630	啡厅	 浦东新区	21	76	76	77	49
5631	啡厅	 浦东新区	21	76	76	77	49
5632	川菜	 杨浦区	295	83	75	82	92
5633	川菜	 浦东新区	40	65	64	65	73
5634	湘菜	 杨浦区	54	71	69	69	57
5635	美食	 杨浦区	32	72	72	67	87
5636	湾菜	 浦东新区	504	76	75	75	51
5637	湾菜	 浦东新区	504	76	75	75	51
5638	湾菜	 浦东新区	504	76	75	75	51
5639	粤菜	 浦东新区	151	75	78	72	82
5640	料理	 杨浦区	345	70	61	71	22
5641	甜点	 杨浦区	87	71	71	72	22
5642	本菜	 浦东新区	117	75	70	73	76
5643	本菜	 浦东新区	117	75	70	73	76
5644	甜点	 杨浦区	31	69	73	72	17
5645	浙菜	 杨浦区	29	69	67	68	56
5646	火锅	 杨浦区	1251	76	72	73	78
5647	北菜	 杨浦区	248	81	76	80	56
5648	粤菜	 浦东新区	1114	77	85	79	215
5649	西餐	 浦东新区	349	80	83	81	71
5650	西餐	 浦东新区	349	80	83	81	71
5651	西餐	 杨浦区	29	66	68	67	136
5652	西餐	 浦东新区	144	79	76	77	53
5653	川菜	 杨浦区	55	72	70	67	81
5654	快餐	 杨浦区	77	74	71	72	34
5655	快餐	 杨浦区	46	75	73	73	29
5656	快餐	 杨浦区	58	74	72	74	27
5657	快餐	 杨浦区	58	74	72	74	27
5658	烧烤	 杨浦区	216	90	87	91	77
5659	烧烤	 杨浦区	216	90	87	91	77
5660	甜点	 杨浦区	52	86	87	89	10
5661	火锅	 杨浦区	404	82	78	76	110
5662	火锅	 杨浦区	100	79	82	82	112
5663	火锅	 杨浦区	37	82	80	83	57
5664	龙虾	 杨浦区	10	72	71	71	69
5665	龙虾	 杨浦区	10	72	71	71	69
5666	火锅	 杨浦区	37	82	80	83	57
5667	甜点	 杨浦区	18	65	68	68	17
5668	烧烤	 杨浦区	446	87	85	86	105
5669	西餐	 杨浦区	15	74	73	73	24
5670	甜点	 杨浦区	28	77	78	79	17
5671	甜点	 杨浦区	28	77	78	79	17
5672	甜点	 杨浦区	13	71	72	71	17
5673	甜点	 杨浦区	13	71	72	71	17
5674	浙菜	 杨浦区	570	78	75	75	108
5675	西餐	 浦东新区	1263	75	81	76	102
5676	西餐	 浦东新区	1263	75	81	76	102
5677	西餐	 浦东新区	1263	75	81	76	102
5678	西餐	 浦东新区	1263	75	81	76	102
5679	快餐	 杨浦区	110	72	72	69	17
5680	浙菜	 闵行区	96	71	69	70	78
5681	浙菜	 杨浦区	345	84	82	77	32
5682	浙菜	 杨浦区	69	66	70	68	91
5683	川菜	 杨浦区	166	71	72	72	70
5684	川菜	 杨浦区	203	67	68	66	90
5685	火锅	 杨浦区	455	84	83	82	107
5686	助餐	 杨浦区	431	73	72	74	103
5687	快餐	 杨浦区	124	81	83	83	22
5688	快餐	 杨浦区	98	73	71	68	22
5689	快餐	 杨浦区	41	74	73	74	26
